City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
276,cidreira,-30.1811,-50.2056,296.84,63,2,2.13,BR,1691339774
277,pecs,46.0833,18.2333,291.13,82,100,5.14,HU,1691339774
278,champerico,14.3,-91.9167,307.45,70,5,3.15,GT,1691339774
279,wynyard,-41.0,145.7167,280.28,81,7,2.25,AU,1691339774
280,inirida,3.8653,-67.9239,302.18,79,70,0.76,CO,1691339775
281,port saint john's,-31.6229,29.5448,293.56,54,0,1.93,ZA,1691339775
282,rabigh,22.7986,39.0349,306.81,33,3,3.6,SA,1691339775
283,maysville,38.6412,-83.7444,301.2,73,100,4.63,US,1691339775
284,constitucion,-35.3333,-72.4167,288.22,65,13,2.11,CL,1691339775
285,portland,45.5234,-122.6762,294.11,85,100,1.54,US,1691339743
286,hassi messaoud,31.6804,6.0729,311.07,15,0,3.6,DZ,1691339776
287,puerto aysen,-45.4,-72.7,279.89,93,82,1.67,CL,1691339776
288,tucupita,9.0622,-62.051,309.96,36,14,2.55,VE,1691339518
289,kitgum,3.2783,32.8867,296.02,73,95,1.14,UG,1691339776
290,kudahuvadhoo,2.6708,72.8944,301.78,75,100,4.72,MV,1691339777
291,stephenville,32.2207,-98.2023,309.69,34,0,5.14,US,1691339777
292,baiona,43.4833,-1.4833,296.18,60,20,4.63,FR,1691339777
293,klyuchi,52.2667,79.1667,291.47,80,48,2.02,RU,1691339735
294,siwa oasis,29.2041,25.5195,312.79,14,0,3.27,EG,1691339777
295,touba,8.2833,-7.6833,298.38,89,79,2.23,CI,1691339641
296,kone,-21.0595,164.8658,289.1,91,54,2.65,NC,1691339778
297,verkhnevilyuysk,63.4453,120.3167,286.55,67,91,2.21,RU,1691339778
298,san patricio,28.017,-97.5169,308.75,42,18,5.69,US,1691339778
299,coyhaique,-45.5752,-72.0662,280.12,61,40,2.57,CL,1691339778
300,douz,33.4663,9.0203,308.72,22,0,3.18,TN,1691339778
301,olonkinbyen,70.9221,-8.7187,276.73,91,100,11.47,SJ,1691339778
302,kapsan-up,41.0903,128.2933,291.97,98,100,1.64,KP,1691339778
303,kuloy,61.0305,42.4925,293.78,69,74,0.61,RU,1691339595
304,zhezqazghan,47.7833,67.7667,299.6,38,35,4.67,KZ,1691339779
305,ganye,8.4333,12.0667,295.04,97,100,1.82,NG,1691339779
306,guaratuba,-25.8828,-48.5747,299.29,69,1,3.64,BR,1691339779
307,virginia,37.5481,-77.4467,305.01,73,20,4.12,US,1691339719
308,bochum,51.4833,7.2167,288.91,87,100,3.58,DE,1691339779
309,corfu,39.62,19.9197,301.03,51,20,3.09,GR,1691339780
310,n'djamena,12.1067,15.0444,305.13,55,40,3.6,TD,1691339780
311,hithadhoo,-0.6,73.0833,301.22,75,95,2.46,MV,1691339780
312,pilar,-9.5972,-35.9567,300.11,70,64,4.62,BR,1691339773
313,pryluky,50.5932,32.3876,306.28,29,2,9.58,UA,1691339781
314,yerofey pavlovich,53.9667,121.9667,287.7,64,99,1.85,RU,1691339781
315,mapastepec,15.4333,-92.9,306.28,56,7,2.8,MX,1691339782
316,kapa'a,22.0752,-159.319,299.33,84,40,5.14,US,1691339600
317,tocopilla,-22.092,-70.1979,293.49,66,8,5.74,CL,1691339782
318,balykchy,42.4557,76.1861,294.27,64,88,2.74,KG,1691339782
319,zemio,5.0314,25.1361,297.24,79,77,2.1,CF,1691339783
320,kirensk,57.7853,108.1119,286.11,98,25,1.13,RU,1691339597
321,farasan,16.7022,42.1183,304.16,79,21,3.69,SA,1691339783
322,dunedin,-45.8742,170.5036,281.93,76,79,1.79,NZ,1691339624
323,las varillas,-31.8721,-62.7195,296.66,48,0,4.03,AR,1691339784
324,cunit,41.1983,1.6365,300.76,60,39,2.68,ES,1691339784
325,praia da vitoria,38.7333,-27.0667,297.29,83,40,3.71,PT,1691339784
326,doka,13.5167,35.7667,300.27,62,66,2.99,SD,1691339784
327,porto novo,6.4965,2.6036,300.05,79,95,5.23,BJ,1691339785
328,vorgashor,67.5833,63.95,292.84,82,28,2.92,RU,1691339742
329,coahuayana de hidalgo,18.7,-103.6583,303.05,69,100,0.4,MX,1691339785
330,hawkesbury,45.6001,-74.616,298.18,42,3,2.84,CA,1691339785
331,anchorage,61.2181,-149.9003,289.74,86,75,2.06,US,1691339523
332,kimbe,-5.5502,150.1429,296.74,77,88,4.31,PG,1691339786
333,arteche,12.2645,125.4048,300.74,76,69,5.35,PH,1691339786
334,amet,25.3,73.9333,298.77,75,81,4.79,IN,1691339786
335,lascahobas,18.8294,-71.9364,306.95,34,0,2.0,HT,1691339786
336,tazovsky,67.4667,78.7,289.0,65,3,2.64,RU,1691339786
337,jabor,5.921,169.6434,301.19,77,85,3.38,MH,1691339787
338,kirakira,-10.4544,161.9205,297.78,90,100,2.99,SB,1691339787
339,nagqu,31.5,92.0,277.28,81,65,2.15,CN,1691339787
340,bayanhongor,46.7167,100.1167,283.08,70,13,2.12,MN,1691339787
341,levuka,50.1834,-105.4011,291.05,32,0,3.59,CA,1691339787
342,jiayuguan,39.8167,98.3,299.35,19,12,1.95,CN,1691339594
343,hirara,24.8,125.2833,301.07,89,96,7.2,JP,1691339788
344,natal,-5.795,-35.2094,303.51,65,40,9.77,BR,1691339623
345,ciudad bolivar,8.1222,-63.5497,307.62,44,23,2.68,VE,1691339489
346,mahenge,-8.6833,36.7167,292.32,62,67,1.32,TZ,1691339788
347,puerto baquerizo moreno,-0.9,-89.6,299.7,69,40,7.2,EC,1691339788
348,khasab,26.1799,56.2477,309.17,52,5,1.79,OM,1691339788
349,altai,46.3722,96.2583,288.78,47,14,1.1,MN,1691339789
350,mossel bay,-34.1831,22.146,287.11,88,0,0.87,ZA,1691339789
351,houlton,46.1262,-67.8403,295.77,53,100,5.66,US,1691339789
352,kirkuk,35.4681,44.3922,310.31,15,0,4.27,IQ,1691339674
353,ola,59.5833,151.2833,284.9,64,77,3.8,RU,1691339789
354,sur,22.5667,59.5289,305.05,57,74,5.05,OM,1691339789
355,springs,-26.25,28.4,288.38,49,0,1.7,ZA,1691339744
356,shakawe,-18.3667,21.85,292.18,24,1,2.63,BW,1691339790
357,miandrivazo,-19.5167,45.4667,297.52,44,5,2.82,MG,1691339790
358,boguchany,58.3814,97.4531,285.63,76,87,1.24,RU,1691339790
359,dili,-8.5586,125.5736,296.38,70,22,3.44,TL,1691339790
360,tibanbang,6.6315,126.1055,300.84,79,54,4.37,PH,1691339790
361,sao vicente,-23.9631,-46.3919,306.08,69,1,2.68,BR,1691339791
362,sinop,41.7711,34.8709,296.77,68,0,0.73,TR,1691339791
363,nova vicosa,-17.8919,-39.3719,298.79,54,28,4.48,BR,1691339702
364,severo-yeniseyskiy,60.3725,93.0408,281.79,98,94,0.31,RU,1691339791
365,kapuskasing,49.4169,-82.4331,297.2,46,75,3.09,CA,1691339581
366,lyskovo,56.0328,45.0422,295.24,67,1,2.14,RU,1691339791
367,blackfoot,43.1905,-112.345,295.77,38,65,1.56,US,1691339791
368,rotonda west,26.8837,-82.2901,308.14,75,0,2.57,US,1691339792
369,rivesaltes,42.7695,2.8724,299.31,34,0,7.2,FR,1691339792
370,tarauaca,-8.1614,-70.7656,310.87,30,27,0.66,BR,1691339792
371,westport,41.1415,-73.3579,302.68,54,0,3.09,US,1691339792
372,kachkanar,58.7,59.4948,290.0,95,30,1.79,RU,1691339536
373,amos,48.5669,-78.1162,296.82,34,42,1.69,CA,1691339792
374,carutapera,-1.195,-46.02,303.31,61,58,4.54,BR,1691339793
375,muravlenko,63.7898,74.523,293.06,51,3,3.86,RU,1691339793
376,nar'yan-mar,67.6713,53.087,291.98,79,83,3.07,RU,1691339595
377,el abiodh sidi cheikh,32.893,0.5484,312.66,10,0,3.72,DZ,1691339793
378,klaksvik,62.2266,-6.589,286.66,86,100,4.46,FO,1691339793
379,canico,32.6333,-16.85,302.43,72,20,3.09,PT,1691339793
380,kramfors,62.9316,17.7765,292.04,68,75,4.12,SE,1691339793
381,usogorsk,63.4106,48.6872,292.28,76,56,2.29,RU,1691339794
382,mount isa,-20.7333,139.5,286.02,54,0,2.57,AU,1691339761
383,rio verde de mato grosso,-18.9181,-54.8442,309.25,15,0,3.69,BR,1691339794
384,loudi,27.7344,111.9944,302.37,71,74,1.28,CN,1691339794
385,ilebo,-4.3167,20.5833,303.63,28,31,0.97,CD,1691339794
386,necochea,-38.5473,-58.7368,287.32,54,37,7.22,AR,1691339539
387,aketi,2.7388,23.7833,296.8,87,74,0.69,CD,1691339794
388,kindu,-2.95,25.95,300.2,56,84,1.46,CD,1691339795
389,north bend,43.4065,-124.2243,293.85,100,100,3.09,US,1691339766
390,laurentides,46.4334,-74.9826,295.21,33,5,3.39,CA,1691339795
391,tionk essil,12.7856,-16.5217,306.18,74,100,3.91,SN,1691339795
392,saldanha,-33.0117,17.9442,288.18,85,1,3.14,ZA,1691339795
393,nasipit,8.9692,125.2947,298.27,79,38,1.72,PH,1691339795
394,deqen,29.9618,90.7188,285.87,79,100,0.73,CN,1691339795
395,menongue,-14.6585,17.691,292.17,23,0,2.5,AO,1691339795
396,thunder bay,48.4001,-89.3168,293.14,64,100,1.03,CA,1691339762
397,sanctuary point,-35.1114,150.629,286.34,87,97,3.36,AU,1691339796
398,kiama,-34.6833,150.8667,286.48,86,92,4.26,AU,1691339796
399,oqtosh,39.9214,65.9253,302.86,27,78,2.71,UZ,1691339796
400,amuntai,-2.4177,115.2494,296.69,94,67,0.72,ID,1691339796
401,dosso,13.049,3.1937,304.53,53,80,4.67,NE,1691339796
402,buka,40.8108,69.1986,297.79,47,98,2.57,UZ,1691339796
403,kijang,35.2442,129.2139,301.0,87,6,4.58,KR,1691339797
404,leme,-22.1856,-47.3903,304.4,19,0,3.45,BR,1691339797
405,tando bago,24.7886,68.9661,302.09,70,14,9.9,PK,1691339797
406,cruzeiro do sul,-29.5128,-51.9853,304.0,48,0,2.48,BR,1691339797
407,mount pearl,47.5166,-52.7813,288.96,95,100,6.69,CA,1691339797
408,gadzhiyevo,69.2551,33.3362,286.93,68,12,2.92,RU,1691339797
409,tanumah,27.1,44.1333,309.52,8,0,4.79,SA,1691339797
410,salinopolis,-0.6136,-47.3561,302.43,70,41,6.13,BR,1691339797
411,sola,-13.8833,167.55,297.5,84,100,9.23,VU,1691339798
412,totness,5.8833,-56.3167,304.72,60,22,3.0,SR,1691339798
413,tateyama,34.9833,139.8667,299.23,89,11,4.98,JP,1691339798
414,cody,44.5263,-109.0565,292.55,69,40,0.89,US,1691339798
415,tucurui,-3.7661,-49.6725,310.88,27,31,2.35,BR,1691339798
416,keita,14.7551,5.7749,305.98,44,56,2.84,NE,1691339798
417,boda,4.3189,17.4695,296.13,93,100,1.15,CF,1691339799
418,fountain hills,33.6117,-111.7174,311.56,19,0,1.34,US,1691339799
419,sibut,5.718,19.0739,295.66,96,99,2.28,CF,1691339799
420,banjarmasin,-3.3244,114.591,299.23,90,36,1.86,ID,1691339799
421,kamaishi,39.2667,141.8833,297.84,95,92,3.92,JP,1691339799
422,purpe,64.4803,76.6897,292.43,45,3,3.79,RU,1691339537
423,novyy urengoy,66.0833,76.6333,293.6,51,6,3.64,RU,1691339799
424,vila velha,-20.3297,-40.2925,300.12,63,40,6.69,BR,1691339800
425,christchurch,-43.5333,172.6333,279.77,88,100,1.54,NZ,1691339607
426,san juan de abajo,20.8167,-105.1833,305.19,74,75,2.06,MX,1691339800
427,zalari,53.5584,102.5065,288.12,83,79,0.64,RU,1691339800
428,vilyuysk,63.7553,121.6247,286.56,69,91,2.33,RU,1691339800
429,sa'dah,16.9402,43.7639,296.17,66,69,4.95,YE,1691339800
430,west plains,36.7281,-91.8524,301.98,72,0,3.6,US,1691339800
431,xining,36.6167,101.7667,286.19,79,35,1.09,CN,1691339801
432,lerwick,60.1545,-1.1494,287.15,69,97,1.51,GB,1691339801
433,labytnangi,66.6572,66.4183,295.27,55,34,2.15,RU,1691339801
434,pandan,14.0453,124.1694,300.46,82,22,4.26,PH,1691339801
435,la passe,45.5549,-0.8967,296.28,59,28,6.7,FR,1691339801
436,bodaybo,57.8506,114.1933,289.7,79,100,0.83,RU,1691339801
437,igrim,63.1906,64.4162,293.68,49,15,0.74,RU,1691339801
438,luwuk,-0.9516,122.7875,298.02,89,78,3.07,ID,1691339802
439,tobelo,1.7284,128.0095,299.14,84,86,3.9,ID,1691339802
440,podborany,50.2294,13.4119,290.92,79,100,8.74,CZ,1691339802
441,eureka,40.8021,-124.1637,288.67,95,66,0.89,US,1691339802
442,gebeit,21.0667,36.3167,308.3,26,24,5.49,SD,1691339802
443,uliastay,47.7417,96.8444,286.62,61,5,2.05,MN,1691339802
444,katsuren-haebaru,26.3369,127.8719,300.16,100,100,11.32,JP,1691339802
445,faya-largeau,17.9257,19.1043,309.36,37,32,4.83,TD,1691339803
446,tofol,5.3248,163.0078,300.9,78,98,4.53,FM,1691339803
447,bireun,5.203,96.7009,298.86,85,100,1.66,ID,1691339803
448,brokopondo,4.75,-55.1667,304.88,55,1,1.01,SR,1691339748
449,limbang,4.75,115.0,299.21,94,47,0.91,MY,1691339804
450,carrigaline,51.8117,-8.3986,293.01,52,40,7.2,IE,1691339805
451,mata-utu,-13.2816,-176.1745,300.15,81,14,1.64,WF,1691339805
452,nova sintra,14.8667,-24.7167,296.06,76,70,4.24,CV,1691339805
453,lichuan,30.3,108.85,293.7,93,57,0.84,CN,1691339805
454,broome,42.2506,-75.833,299.93,60,0,1.34,US,1691339805
455,lagos,6.5833,3.75,298.62,86,100,3.82,NG,1691339723
456,trairi,-3.2778,-39.2689,303.54,54,6,7.99,BR,1691339806
457,kaoma,-14.7833,24.8,292.87,35,2,2.31,ZM,1691339806
458,ca mau,9.1769,105.15,299.31,89,97,1.86,VN,1691339806
459,yeppoon,-23.1333,150.7333,289.03,86,10,5.75,AU,1691339806
460,ulsteinvik,62.3432,5.8487,287.77,83,100,5.81,NO,1691339806
461,riviere-du-loup,47.8304,-69.5342,292.3,68,88,2.06,CA,1691339720
462,chinde,26.8418,88.0763,292.87,94,100,2.19,NP,1691339807
463,nizhnesortymskiy,62.4397,71.7603,294.14,55,2,4.01,RU,1691339807
464,galliano,29.4422,-90.2992,309.26,58,40,4.63,US,1691339807
465,tanjung pandan,-2.75,107.65,298.1,90,4,3.06,ID,1691339807
466,kenai,60.5544,-151.2583,288.23,93,100,1.54,US,1691339542
467,bayan,46.0833,127.4,288.5,75,26,3.99,CN,1691339807
468,kathmandu,27.7167,85.3167,295.28,90,75,1.03,NP,1691339617
469,saint-philippe,-21.3585,55.7679,292.92,83,92,7.45,RE,1691339808
470,zyryanovsk,49.7386,84.2719,290.14,76,81,1.13,KZ,1691339808
471,ndele,8.4109,20.6473,295.63,94,100,1.38,CF,1691339808
472,erenhot,43.6475,111.9767,300.21,36,13,5.62,CN,1691339808
473,xuddur,4.1213,43.8894,299.32,54,100,10.3,SO,1691339808
474,swift current,50.2834,-107.8014,293.6,49,0,1.54,CA,1691339808
475,gersthofen,48.4167,10.8833,287.37,82,40,7.2,DE,1691339808
476,usol'ye,59.4268,56.6808,290.98,92,14,2.05,RU,1691339809
477,withernsea,53.7311,0.0335,291.29,72,56,7.5,GB,1691339809
478,walker,30.7335,-95.5669,307.98,58,0,3.09,US,1691339809
479,crane,31.3974,-102.3501,309.05,26,0,7.5,US,1691339809
480,zeya,53.75,127.2667,288.43,56,20,0.95,RU,1691339595
481,tchibanga,-2.85,11.0333,300.05,51,50,2.52,GA,1691339809
482,port augusta,-32.5,137.7667,279.09,78,6,1.41,AU,1691339809
483,neyshabur,36.2133,58.7958,300.62,34,47,0.54,IR,1691339809
484,vernon,50.2581,-119.2691,297.2,43,55,0.51,CA,1691339716
485,huntingdon,52.3305,-0.1865,292.73,54,74,4.85,GB,1691339588
486,wotho,10.1657,166.0102,301.3,72,37,6.28,MH,1691339810
487,kuhmo,64.1333,29.5167,292.96,67,95,1.42,FI,1691339810
488,hotan,37.0997,79.9269,299.48,38,65,0.43,CN,1691339810
489,banda aceh,5.5577,95.3222,299.97,83,99,3.67,ID,1691339721
490,lavrio,37.7145,24.0565,306.45,54,0,3.96,GR,1691339672
491,bantogon,6.5333,124.0333,298.78,81,7,1.43,PH,1691339810
492,malango,-2.9627,119.9001,292.08,99,99,0.37,ID,1691339811
493,zheleznogorsk-ilimskiy,56.5768,104.1217,287.46,72,84,1.24,RU,1691339811
494,rabo de peixe,37.8,-25.5833,295.88,73,75,4.63,PT,1691339811
495,gidam,18.9833,81.4,296.88,90,100,1.42,IN,1691339811
496,patan,27.6667,85.3333,295.37,94,75,2.06,NP,1691339811
497,dass,10.0,9.5167,296.12,88,100,1.05,NG,1691339811
498,kisangani,0.5167,25.2,295.57,97,92,1.68,CD,1691339811
499,hexham,54.9699,-2.104,290.19,75,83,1.21,GB,1691339811
500,lingyuan,41.24,119.4011,291.05,82,66,0.89,CN,1691339730
501,ciudad lazaro cardenas,17.9583,-102.2,301.84,72,100,1.27,MX,1691339812
502,sao joao da barra,-21.6403,-41.0511,301.2,66,3,8.38,BR,1691339766
503,bandundu,-3.3167,17.3667,305.84,22,95,0.94,CD,1691339812
504,andergrove,-21.0833,149.1833,290.83,85,5,6.57,AU,1691339812
505,rawson,-43.3002,-65.1023,288.31,15,0,7.72,AR,1691339687
506,nchelenge,-9.3451,28.734,295.28,54,0,1.45,ZM,1691339812
507,kismayo,-0.3582,42.5454,297.93,82,57,7.72,SO,1691339812
508,san ignacio de velasco,-16.3667,-60.95,308.6,21,86,5.35,BO,1691339813
509,perry,37.2506,-83.1999,301.25,76,85,4.33,US,1691339813
510,timmins,48.4669,-81.3331,296.05,43,75,2.06,CA,1691339585
511,miyazu,35.5333,135.1833,298.82,84,3,3.44,JP,1691339813
512,balakhta,55.38,91.6,283.85,79,14,1.44,RU,1691339813
513,thames,-37.1333,175.5333,280.52,93,100,0.04,NZ,1691339813
514,masterton,-40.9597,175.6575,281.42,96,100,1.14,NZ,1691339813
515,iquique,-20.2208,-70.1431,293.17,65,0,5.08,CL,1691339746
516,alausi,-2.2,-78.8333,289.15,62,88,1.97,EC,1691339814
517,plastun,44.7561,136.2939,287.81,89,98,1.67,RU,1691339814
518,camabatela,-8.1881,15.375,296.89,21,2,1.43,AO,1691339814
519,cacule,-14.5033,-42.2222,302.33,24,1,5.01,BR,1691339814
520,bure,10.7,37.0667,287.54,93,97,1.24,ET,1691339814
521,ivdel',60.6911,60.4206,291.61,93,58,1.56,RU,1691339540
522,aparri,18.3333,121.6167,298.72,81,71,2.5,PH,1691339814
523,valandovo,41.3169,22.5611,301.21,37,33,5.82,MK,1691339814
524,pokaran,26.9167,71.9167,306.15,51,50,10.89,IN,1691339815
525,kalmunai,7.4167,81.8167,301.5,76,97,2.57,LK,1691339815
526,levice,48.2156,18.6071,291.76,82,98,6.5,SK,1691339815
527,loa janan,-0.583,117.095,297.09,96,5,1.73,ID,1691339815
528,alamogordo,32.8995,-105.9603,310.13,22,0,4.12,US,1691339815
529,castillos,-34.1667,-53.8333,296.87,58,46,3.91,UY,1691339815
530,mochudi,-24.4167,26.15,292.48,31,1,0.76,BW,1691339815
531,havre,49.5833,0.3333,292.23,77,75,7.2,FR,1691339815
532,alaghsas,17.0187,8.0168,310.09,36,20,2.06,NE,1691339816
533,tomatlan,19.9333,-105.25,304.08,59,100,0.64,MX,1691339745
534,agnibilekrou,7.1344,-3.2047,298.69,88,45,2.04,CI,1691339816
535,hasaki,35.7333,140.8333,299.99,89,24,4.27,JP,1691339816
536,mossendjo,-2.9506,12.7261,299.79,46,49,1.39,CG,1691339816
537,guarapari,-20.6667,-40.4975,299.2,62,10,7.6,BR,1691339751
538,arkalyk,50.2486,66.9114,296.14,54,34,3.24,KZ,1691339817
539,kurumkan,54.3,110.3,288.52,93,100,2.35,RU,1691339817
540,kulhudhuffushi,6.6221,73.07,301.44,77,92,6.51,MV,1691339817
541,temara,33.9287,-6.9066,305.4,69,0,4.12,MA,1691339817
542,port macquarie,-31.4333,152.9167,285.31,76,98,3.72,AU,1691339817
543,skowhegan,44.7651,-69.7192,300.03,47,3,5.01,US,1691339817
544,brookings,44.3114,-96.7984,294.15,83,75,5.14,US,1691339602
545,charters towers,-20.1,146.2667,286.16,71,0,2.95,AU,1691339777
546,hakui,36.8833,136.7833,302.16,88,8,1.1,JP,1691339818
547,progreso,21.2833,-89.6667,306.54,58,1,4.39,MX,1691339818
548,colonia,50.9333,6.95,289.29,85,75,7.72,DE,1691339546
549,saint-denis,48.9167,2.3333,294.46,55,100,7.2,FR,1691339818
550,eyl,7.9803,49.8164,298.62,75,98,11.11,SO,1691339818
551,prince edward,44.0001,-77.2495,298.19,67,30,1.79,CA,1691339818
552,owando,-0.4819,15.8999,301.67,53,99,1.85,CG,1691339819
553,regina,50.4501,-104.6178,292.14,61,100,3.6,CA,1691339759
554,rio branco,-9.9747,-67.81,306.49,49,0,2.06,BR,1691339819
555,wolmaransstad,-27.1974,25.9831,285.25,23,0,3.18,ZA,1691339819
